Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
02/20/2018 12:00:00 AM,VALLE,BUENAVENTURA,Martes,12/31/1899 10:35:00 PM,VIA BUENAVENTURA - BUGA,RURAL,ZONA SELVÁTICA,CONTUNDENTES,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,109,000",1
02/20/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 10:30:00 AM,LOS LIBERTADORES E3,URBANA,ESTABLECIMIENTO EDUCATIVO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
02/20/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 04:00:00 PM,CGTO GOLONDRINAS E1,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"76,001,000",1
02/20/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 12:00:00 PM,AGUABLANCA E11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
02/20/2018 12:00:00 AM,VALLE,CANDELARIA,Martes,12/31/1899 10:00:00 AM,CGTO SAN JOAQUIN,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,"76,130,000",1
02/20/2018 12:00:00 AM,VALLE,CANDELARIA,Martes,12/31/1899 10:00:00 AM,MARIA AUXILIADORA (23-3),URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,"76,130,000",1
02/20/2018 12:00:00 AM,VALLE,CANDELARIA,Martes,12/31/1899 10:00:00 AM,MARIA AUXILIADORA (23-3),URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,"76,130,000",1
02/21/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,Miércoles,12/31/1899 03:00:00 PM,SANTA ELENA,URBANA,TIENDA,ESCOPOLAMINA,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"5,154,000",1
02/21/2018 12:00:00 AM,ANTIOQUIA,COPACABANA,Miércoles,12/31/1899 01:23:00 AM,MIRAFLORES,URBANA,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"5,212,000",1
02/21/2018 12:00:00 AM,ANTIOQUIA,LA CEJA,Miércoles,12/31/1899 08:30:00 PM,LA SANTA CRUZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,376,000",1
02/21/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,12/31/1899 06:00:00 PM,ALEJANDRO ECHAVARRIA  C-9,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,001,000",1
02/21/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,12/31/1899 04:00:00 PM,LAS ESTRELLAS,URBANA,ESTABLECIMIENTO DE COMERCIO,ESCOPOLAMINA,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"8,001,000",1
02/21/2018 12:00:00 AM,ATLÁNTICO,PUERTO COLOMBIA,Miércoles,12/31/1899 05:00:00 PM,VILLA ENCANTO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,"8,573,000",1
02/21/2018 12:00:00 AM,ATLÁNTICO,SABANALARGA,Miércoles,12/31/1899 09:00:00 AM,LOS CLAVELES,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"8,638,000",1
02/21/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,Miércoles,12/31/1899 09:00:00 AM,VISTA HERMOSA,URBANA,EDIFICIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"8,758,000",1
02/21/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,Miércoles,12/31/1899 09:30:00 AM,VILLA MARIA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"8,758,000",1
02/21/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Miércoles,12/31/1899 10:00:00 AM,NELSON MANDELA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,001,000",1
02/21/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Miércoles,12/31/1899 04:00:00 PM,NUEVO BOSQUE,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,001,000",1
02/21/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Miércoles,12/31/1899 09:00:00 AM,NAZARENO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,001,000",1
02/21/2018 12:00:00 AM,BOLÍVAR,CLEMENCIA,Miércoles,12/31/1899 11:00:00 AM,CRUZ DE MAYO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,222,000",1
02/21/2018 12:00:00 AM,BOLÍVAR,SIMITÍ,Miércoles,12/31/1899 12:00:00 AM,CGTO. ANIMAS ALTAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,744,000",1
02/21/2018 12:00:00 AM,BOYACÁ,TUNJA (CT),Miércoles,12/31/1899 09:30:00 AM,BARRIO SANTA LUCIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"15,001,000",1
02/21/2018 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Miércoles,12/31/1899 11:00:00 PM,CIUDADELA HABITACIONAL SIGLO XXI,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"18,001,000",1
02/21/2018 12:00:00 AM,CESAR,PAILITAS,Miércoles,12/31/1899 12:00:00 AM,FUNDADORES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"20,517,000",1
02/21/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Miércoles,12/31/1899 08:30:00 PM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"20,001,000",1
02/21/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Miércoles,12/31/1899 12:00:00 AM,KENNEDY,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"27,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 02:00:00 PM,PARIS FRANCIA E-10,URBANA,ESTABLECIMIENTO EDUCATIVO,CONTUNDENTES,A PIE,A PIE,3,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 12:00:00 AM,SANTA INES E-4,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 03:00:00 PM,EL RECUERDO E-13,URBANA,OTRO,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 12:00:00 AM,LA CAMELIA E-16,URBANA,LUGAR DE TRABAJO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 12:00:00 AM,TIBABUYES E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 12:00:00 AM,VEREDA TIBAQUE E-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:00:00 PM,COSTA RICA E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,2,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 10:30:00 AM,GONZALO JIMENEZ E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 02:30:00 PM,URB. INDUSTRIAL E-16,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"11,001,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,CHOCONTÁ,Miércoles,12/31/1899 12:00:00 AM,NARIÑO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"25,183,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,FACATATIVÁ,Miércoles,12/31/1899 12:00:00 AM,LLANO POPULAR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"25,269,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,MADRID,Miércoles,12/31/1899 08:00:00 AM,EL PINAR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"25,430,000",1
02/21/2018 12:00:00 AM,CUNDINAMARCA,SASAIMA,Miércoles,12/31/1899 12:00:00 AM,SAN CARLOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"25,718,000",1
02/21/2018 12:00:00 AM,HUILA,CAMPOALEGRE,Miércoles,12/31/1899 01:00:00 PM,INVASION ISLAS DEL SOL,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"41,132,000",1
02/21/2018 12:00:00 AM,HUILA,GARZÓN,Miércoles,12/31/1899 06:50:00 AM,LA FLORESTA,URBANA,CASA DE LENOCINIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"41,298,000",1
02/21/2018 12:00:00 AM,HUILA,PITALITO,Miércoles,12/31/1899 12:00:00 AM,VEREDA REGUEROS,RURAL,ESTABLECIMIENTO EDUCATIVO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"41,551,000",1
02/21/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Miércoles,12/31/1899 04:20:00 PM,PESCAITO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,ANALFABETA,"47,001,000",1
02/21/2018 12:00:00 AM,META,BARRANCA DE UPÍA,Miércoles,12/31/1899 04:00:00 PM,VEREDA PAVITOS,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"50,110,000",1
02/21/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Miércoles,12/31/1899 12:00:00 AM,MACARENA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"50,001,000",1
02/21/2018 12:00:00 AM,NARIÑO,SANTACRUZ,Miércoles,12/31/1899 12:00:00 AM,SAN FRANCISCO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"52,699,000",1
02/21/2018 12:00:00 AM,NORTE DE SANTANDER,CHINÁCOTA,Miércoles,12/31/1899 12:00:00 AM,BARRIO EL DIQUE DE CHINACOTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"54,172,000",1
02/21/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,12/31/1899 02:00:00 PM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,52,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"54,001,000",1
02/21/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Miércoles,12/31/1899 12:00:00 AM,VILLA DEL CAMPO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"66,170,000",1
02/21/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Miércoles,12/31/1899 08:00:00 PM,FRAYLES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"66,170,000",1
02/21/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,12/31/1899 12:02:00 PM,SAN JOAQUIN,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"66,001,000",1
02/21/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,12/31/1899 11:06:00 PM,PUEBLITO PAISA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"66,001,000",1
02/21/2018 12:00:00 AM,SANTANDER,MATANZA,Miércoles,12/31/1899 12:00:00 AM,VRDA  SAN CARLOS,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"68,444,000",1
02/21/2018 12:00:00 AM,SUCRE,SAN ONOFRE,Miércoles,12/31/1899 12:00:00 AM,LOS LAURELES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"70,713,000",1
02/21/2018 12:00:00 AM,TOLIMA,CHAPARRAL,Miércoles,12/31/1899 09:30:00 AM,BELTRAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"73,168,000",1
02/21/2018 12:00:00 AM,TOLIMA,FRESNO,Miércoles,12/31/1899 04:00:00 PM,SOR JULIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"73,283,000",1
02/21/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,12/31/1899 11:00:00 PM,BALTAZAR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,20,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"73,001,000",1
02/21/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,12/31/1899 06:30:00 PM,NUEVA CASTILLA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"73,001,000",1
02/21/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,12/31/1899 08:15:00 PM,INV. ECOPARAISO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"73,001,000",1
02/21/2018 12:00:00 AM,VALLE,BUENAVENTURA,Miércoles,12/31/1899 03:00:00 PM,MARIA EUGENIA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"76,109,000",1
02/21/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 10:00:00 AM,LOS LIDERES E21,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
02/21/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 03:00:00 PM,ALTO JORDAN E18,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"76,001,000",1
02/21/2018 12:00:00 AM,VALLE,CANDELARIA,Miércoles,12/31/1899 03:10:00 PM,PANAMERICANO (23-2),URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,130,000",1
02/21/2018 12:00:00 AM,VALLE,EL CERRITO,Miércoles,12/31/1899 08:00:00 AM,VILLA NELLY,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"76,248,000",1
02/21/2018 12:00:00 AM,VALLE,LA UNIÓN,Miércoles,12/31/1899 12:00:00 AM,POPULAR,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,-,ESTUDIANTE,-,SECUNDARIA,"76,400,000",1
02/21/2018 12:00:00 AM,VALLE,PALMIRA,Miércoles,12/31/1899 08:00:00 AM,CORONADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,520,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,CALDAS,Jueves,12/31/1899 08:45:00 PM,VDA. LA CORRALA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"5,129,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,CALDAS,Jueves,12/31/1899 08:45:00 PM,VDA. LA CORRALA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,129,000",4
02/22/2018 12:00:00 AM,ANTIOQUIA,CALDAS,Jueves,12/31/1899 08:45:00 PM,VDA. LA CORRALA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,129,000",2
02/22/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Jueves,12/31/1899 10:15:00 PM,LA INDEPENDENCIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,FEMENINO,SOLTERO,MEXICO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"5,360,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 08:30:00 AM,LAS FLORES,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,001,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 04:00:00 PM,EL PLAYON DE LOS COMUNEROS  C-2,URBANA,ESTABLECIMIENTO EDUCATIVO,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,001,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 10:00:00 AM,LA FLORESTA C-12,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"5,001,000",1
02/22/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 06:00:00 PM,EL CHAGUALO C-10,URBANA,RED VIRTUAL O INTERNET,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,001,000",1
02/22/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12/31/1899 01:00:00 PM,SAN ROQUE,URBANA,ESTABLECIMIENTO DE COMERCIO,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"8,001,000",1
02/22/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12/31/1899 12:00:00 AM,CIUDADELA 20 DE JULIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"8,001,000",1
02/22/2018 12:00:00 AM,ATLÁNTICO,GALAPA,Jueves,12/31/1899 08:30:00 PM,LOS ALMENDROS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"8,296,000",1
02/22/2018 12:00:00 AM,ATLÁNTICO,GALAPA,Jueves,12/31/1899 12:00:00 AM,LOS ALMENDROS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"8,296,000",1
02/22/2018 12:00:00 AM,BOLÍVAR,ARJONA,Jueves,12/31/1899 03:00:00 AM,SECTOR LA CANDELARIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"13,052,000",1
02/22/2018 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,Jueves,12/31/1899 02:10:00 PM,VDA. RESGUARDO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"15,176,000",1
02/22/2018 12:00:00 AM,BOYACÁ,CORRALES,Jueves,12/31/1899 06:00:00 PM,VDA. REYES PATRIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"15,215,000",1
02/22/2018 12:00:00 AM,BOYACÁ,SOCOTÁ,Jueves,12/31/1899 07:00:00 PM,VDA. MANGA,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,ANALFABETA,"15,755,000",1
